
1501419600.000,Sunday, 2017-07-30, 15:00:00,48.900,26.233,19.667,26.333,1501419757.446,Sunday, 2017-07-30, 15:02:37,
1501419900.000,Sunday, 2017-07-30, 15:05:00,48.400,26.500,19.333,27.000,1501420054.875,Sunday, 2017-07-30, 15:07:34,
1501420200.000,Sunday, 2017-07-30, 15:10:00,47.400,26.667,19.000,27.000,1501420354.874,Sunday, 2017-07-30, 15:12:34,
1501420500.000,Sunday, 2017-07-30, 15:15:00,46.633,26.833,19.000,27.000,1501420657.390,Sunday, 2017-07-30, 15:17:37,
1501420800.000,Sunday, 2017-07-30, 15:20:00,46.533,26.967,19.000,27.000,1501420959.917,Sunday, 2017-07-30, 15:22:39,
1501421100.000,Sunday, 2017-07-30, 15:25:00,45.900,26.967,20.000,26.000,1501421257.433,Sunday, 2017-07-30, 15:27:37,
1501421400.000,Sunday, 2017-07-30, 15:30:00,46.033,27.067,20.000,26.000,1501421554.769,Sunday, 2017-07-30, 15:32:34,
1501421700.000,Sunday, 2017-07-30, 15:35:00,45.267,27.333,18.000,29.333,1501421854.876,Sunday, 2017-07-30, 15:37:34,
1501422000.000,Sunday, 2017-07-30, 15:40:00,44.600,27.267,19.000,27.333,1501422159.919,Sunday, 2017-07-30, 15:42:39,
1501422300.000,Sunday, 2017-07-30, 15:45:00,44.633,27.233,19.000,28.000,1501422462.445,Sunday, 2017-07-30, 15:47:42,
1501422600.000,Sunday, 2017-07-30, 15:50:00,44.667,27.333,19.000,28.000,1501422762.422,Sunday, 2017-07-30, 15:52:42,
1501422900.000,Sunday, 2017-07-30, 15:55:00,44.233,27.433,19.000,28.000,1501423054.874,Sunday, 2017-07-30, 15:57:34,
1501423200.000,Sunday, 2017-07-30, 16:00:00,44.767,27.600,19.000,28.000,1501423357.389,Sunday, 2017-07-30, 16:02:37,
1501423500.000,Sunday, 2017-07-30, 16:05:00,44.133,27.667,19.000,28.000,1501423659.919,Sunday, 2017-07-30, 16:07:39,
1501429200.000,Sunday, 2017-07-30, 17:40:00,42.533,28.433,18.000,29.000,1.000,1501429365.366,Sunday, 2017-07-30, 17:42:45,
1501429500.000,Sunday, 2017-07-30, 17:45:00,43.200,28.667,18.000,29.000,1.000,1501429661.593,Sunday, 2017-07-30, 17:47:41,
